Online boarding,Inflight wifi service,Class,Type of Travel,Inflight entertainment,Flight Distance,Seat comfort,Leg room service,On-board service,Cleanliness,Ease of Online booking,Age,satisfaction
5,2,0,0,4,1390.0,4,4,4,4,2,57,1
4,4,0,0,4,920.0,5,4,4,3,4,59,1
4,1,0,0,2,674.0,5,2,2,4,1,60,1
4,2,1,0,2,714.0,4,2,2,3,5,49,0
2,2,0,0,2,2062.0,2,3,3,2,3,26,0
5,1,0,0,4,2454.0,5,4,4,5,1,34,1
5,4,0,0,4,3726.5,4,4,4,4,4,37,1
4,3,1,1,4,550.0,4,3,4,3,3,70,0
5,0,0,0,2,1971.0,5,2,2,4,0,59,1
3,5,0,0,5,1851.0,4,5,5,3,5,60,1
4,1,1,1,1,728.0,5,2,1,1,2,50,0
5,5,1,0,3,115.0,1,5,3,3,5,41,1
3,3,0,0,3,2914.0,3,4,4,3,3,31,1
4,4,0,0,2,1154.0,2,5,3,2,4,22,1
5,4,0,0,3,3555.0,4,3,3,5,4,51,1
3,3,0,0,3,528.0,3,5,3,3,3,25,0
1,1,1,1,3,190.0,1,3,1,1,1,70,0
1,2,1,0,5,416.0,5,3,2,5,1,25,0
2,5,1,1,1,282.0,3,5,1,1,5,63,1
4,3,1,1,3,2165.0,4,3,3,4,3,44,0
3,2,0,0,2,1121.0,3,2,2,4,3,55,0
1,1,1,1,5,1542.0,1,2,3,5,1,35,0
4,4,1,0,4,612.0,4,1,5,4,3,50,1
4,3,1,0,3,234.0,3,5,1,3,5,35,1
4,4,1,1,3,944.0,2,3,4,3,4,36,0
4,2,0,0,4,552.0,5,4,4,5,2,45,1
2,2,1,0,3,936.0,3,4,1,3,2,30,0
3,3,1,1,4,785.0,4,3,3,4,3,11,0
5,3,0,0,2,1827.0,5,2,2,4,3,44,1
3,3,1,1,3,158.0,3,2,1,3,3,31,0
2,2,0,0,2,1667.0,2,3,1,2,1,31,0
3,2,1,0,2,399.0,2,1,5,2,1,37,1
4,4,0,0,5,3614.0,5,5,5,5,4,48,1
5,2,0,0,5,594.0,4,4,5,3,2,41,1
2,2,1,1,3,1590.0,1,2,5,3,2,13,0
3,3,1,0,5,160.0,5,1,5,5,3,33,0
4,4,1,0,4,231.0,4,4,2,4,2,35,1
2,3,1,1,2,546.0,2,3,2,2,2,18,0
3,3,1,0,3,1217.0,3,5,5,3,3,34,0
4,1,0,0,3,2655.0,4,4,5,4,3,56,1
4,4,0,0,4,2494.0,4,5,4,4,4,58,1
5,4,1,1,4,762.0,4,1,2,4,5,7,1
3,3,1,1,5,1431.0,5,5,2,5,3,8,0
3,3,1,1,4,1587.0,4,4,3,4,3,41,0
0,0,1,1,5,134.0,5,1,2,5,0,16,1
4,4,1,1,4,562.0,3,2,4,4,4,17,0
5,3,0,0,5,1544.0,5,4,3,5,3,33,1
1,5,0,0,4,1536.0,5,4,4,5,5,41,1
0,0,2,0,5,353.0,5,4,1,5,0,33,1
0,5,1,1,4,163.0,4,5,5,4,0,35,1
3,3,1,1,5,649.0,5,3,1,5,3,33,0
2,2,1,0,2,596.0,1,3,3,2,3,9,0
3,3,1,0,5,802.0,5,2,1,5,3,30,0
3,2,0,1,5,631.0,4,2,5,4,2,52,0
5,5,0,0,2,719.0,2,2,5,2,5,22,1
5,5,1,0,5,309.0,5,3,5,5,1,39,1
4,1,0,0,4,1182.0,5,4,4,5,1,39,1
1,1,1,1,5,746.0,5,1,3,5,1,19,0
3,3,1,0,2,1068.0,2,5,2,2,3,24,0
2,2,1,1,1,643.0,4,5,2,1,2,9,0
4,3,1,0,3,824.0,4,4,1,4,3,25,0
0,5,1,1,2,187.0,2,3,4,2,0,35,1
2,2,2,0,4,395.0,4,5,2,4,2,26,0
2,2,1,0,3,359.0,3,3,2,3,2,61,0
4,3,1,1,2,682.0,4,3,2,4,3,66,0
5,1,0,0,4,1972.0,5,4,4,3,1,51,1
4,2,0,0,4,2296.0,5,4,4,5,2,50,1
5,5,1,1,3,432.0,3,1,4,3,5,63,1
4,3,2,0,3,409.0,5,4,2,3,1,24,1
1,2,1,1,1,546.0,1,2,1,2,2,53,0
2,2,2,1,3,370.0,3,4,3,3,2,14,0
1,2,2,0,2,692.0,3,2,2,4,4,48,1
1,1,1,1,4,646.0,4,3,4,4,1,39,0
5,5,1,0,5,358.0,5,1,2,5,4,55,1
4,3,0,0,3,3726.5,4,2,3,2,1,57,0
1,1,1,0,4,1617.0,4,2,3,4,1,35,0
4,4,1,0,5,937.0,5,2,5,5,3,50,1
5,5,0,0,1,773.0,1,2,5,1,5,48,1
4,4,1,0,4,404.0,4,4,3,4,2,57,1
4,3,0,0,3,266.0,4,3,3,1,1,37,0
0,0,2,0,1,143.0,1,2,5,1,0,24,1
1,1,1,1,4,1102.0,4,1,1,4,1,68,0
3,3,1,0,3,515.0,4,3,3,3,4,54,0
3,5,0,0,5,3500.0,3,5,5,5,3,36,1
4,1,0,1,4,1120.0,4,1,4,3,1,43,0
3,5,1,0,5,1189.0,4,5,5,5,5,64,1
1,1,2,1,5,196.0,5,2,3,5,1,39,0
5,5,0,0,5,1604.0,4,5,5,3,5,50,1
3,1,0,0,1,331.0,3,1,1,3,4,59,0
0,0,1,1,4,248.0,4,3,3,4,0,22,1
3,3,0,0,3,3471.0,4,3,3,1,2,52,0
4,3,0,0,5,1444.0,5,5,5,4,3,54,1
4,3,0,0,4,610.0,4,4,4,5,3,41,1
1,1,1,1,1,1183.0,1,4,5,1,1,41,0
3,3,1,1,2,1237.0,2,4,3,2,3,34,0
5,3,0,0,4,214.0,4,4,4,4,4,49,1
3,3,0,0,3,1205.0,3,2,4,3,3,23,1
1,1,1,0,4,236.0,4,5,2,4,1,22,0
5,3,1,1,5,529.0,5,4,2,5,5,60,0
3,4,1,1,1,258.0,4,4,1,1,4,43,0
3,3,1,0,4,737.0,4,1,2,4,3,11,0
5,0,0,0,5,308.0,4,2,5,2,0,63,1
3,3,1,0,4,247.0,4,1,2,4,3,36,0
4,2,1,1,5,1024.0,4,2,5,3,2,45,0
1,1,1,1,2,479.0,4,4,4,2,1,18,0
1,1,2,1,5,731.0,5,2,1,5,1,46,0
2,2,2,0,2,196.0,2,5,2,2,2,56,0
2,2,1,0,2,190.0,2,2,3,2,4,32,0
3,3,1,0,3,2079.0,3,5,3,3,3,51,0
0,0,0,0,5,255.0,5,3,5,5,0,22,1
5,5,0,0,5,1546.0,5,5,5,4,5,49,1
1,1,0,0,4,2075.0,4,4,4,4,1,36,0
5,2,0,0,4,2851.0,5,4,4,4,2,49,1
5,2,1,1,1,2442.0,5,2,1,3,2,67,0
4,3,0,0,3,337.0,1,5,3,3,4,37,0
1,1,0,0,5,1609.0,5,4,3,5,1,31,0
5,4,0,0,5,936.0,5,4,1,5,4,27,1
0,0,1,1,4,315.0,4,3,5,4,0,34,1
5,5,0,0,5,1549.0,5,4,5,5,2,29,1
3,3,1,1,4,169.0,4,4,4,4,3,13,0
4,5,0,0,4,2111.0,4,2,4,4,5,33,1
4,3,0,0,4,2772.0,5,4,4,4,3,45,1
3,2,2,0,2,2565.0,2,5,2,2,3,9,0
3,3,1,1,3,1979.0,3,3,5,3,3,28,0
1,1,1,1,3,869.0,3,5,4,3,1,50,0
4,5,0,0,5,3180.0,5,5,5,3,3,71,1
2,2,1,0,3,618.0,3,4,3,3,2,20,0
2,4,0,1,5,1306.0,2,4,4,2,4,7,1
4,2,0,0,5,2690.0,3,5,5,1,2,43,1
0,3,1,1,1,190.0,1,3,4,1,0,68,0
4,5,1,1,3,1075.0,4,5,3,5,5,54,1
3,1,0,0,5,1598.0,5,5,5,4,1,41,1
3,3,0,0,4,472.0,4,5,4,4,3,56,0
3,3,1,1,2,626.0,2,3,5,2,3,45,0
4,2,1,1,2,749.0,4,2,2,3,2,54,0
0,0,0,0,5,821.0,5,5,3,5,0,24,1
4,0,0,0,1,338.0,4,1,1,4,0,37,1
0,1,1,0,3,581.0,3,3,3,3,0,36,0
2,2,1,0,2,1635.0,2,2,3,2,2,39,0
1,1,0,0,3,2834.0,1,3,4,1,3,40,0
2,3,0,0,2,1543.0,3,5,1,2,3,26,0
3,3,1,0,3,1068.0,3,5,2,3,2,46,0
1,0,1,1,1,679.0,1,4,5,1,1,24,1
1,1,1,0,4,944.0,4,2,2,4,1,26,0
2,3,1,1,2,2133.0,2,1,2,2,2,70,0
1,2,1,1,4,1237.0,4,2,5,4,1,68,0
5,2,0,0,5,3712.0,4,5,5,4,3,44,1
4,4,0,1,3,590.0,3,3,2,3,4,22,1
1,1,1,1,1,1979.0,1,4,2,1,1,69,0
5,2,0,0,5,3726.5,4,5,5,3,2,58,1
4,4,1,1,2,448.0,4,4,2,4,4,69,0
3,3,0,0,1,667.0,1,4,5,1,3,25,0
2,3,1,1,5,584.0,2,4,2,2,3,31,0
3,3,0,0,4,1990.0,4,5,3,4,4,46,0
2,2,1,1,2,594.0,5,2,5,2,2,21,0
4,5,0,0,4,2219.0,5,4,4,5,5,40,1
2,2,1,0,1,892.0,1,5,3,1,2,44,0
5,1,0,0,4,2951.0,4,4,4,3,1,41,1
3,3,1,0,3,1012.0,3,2,1,3,4,29,0
5,5,1,0,5,480.0,5,5,2,5,4,44,1
2,2,1,1,5,2176.0,5,2,3,5,2,7,0
4,2,1,1,1,423.0,1,5,2,1,4,56,0
2,2,1,1,2,1111.0,2,4,3,2,2,10,0
5,5,1,0,5,227.0,5,5,4,5,4,41,1
5,4,0,0,4,3399.0,4,4,4,5,4,52,1
3,3,1,0,3,189.0,3,3,3,3,2,64,0
5,1,0,0,5,1784.0,5,2,2,5,1,32,1
4,5,0,0,4,2923.0,3,4,4,3,5,62,1
2,2,1,1,2,1107.0,2,5,3,2,2,12,0
4,2,0,0,4,73.0,4,4,4,4,2,47,1
4,4,2,1,4,1846.0,4,3,2,4,4,56,1
2,2,1,1,5,476.0,5,5,1,5,2,68,0
5,5,1,0,5,342.0,5,1,3,5,4,25,1
2,3,0,0,3,1739.0,3,3,3,1,4,55,0
4,2,0,0,4,813.0,5,4,4,5,2,48,1
0,0,0,0,1,1211.0,1,3,4,1,0,25,1
5,5,2,0,5,1069.0,5,1,2,5,2,50,1
4,4,0,0,4,2153.0,4,4,4,4,4,31,0
2,2,0,0,2,414.0,2,5,3,2,2,25,0
4,4,1,1,3,2565.0,2,3,4,3,4,17,0
3,3,1,0,1,1979.0,1,5,3,1,4,31,0
3,3,1,1,2,261.0,4,4,5,4,3,51,0
3,3,2,1,5,366.0,5,2,5,5,3,38,0
5,5,1,0,5,102.0,5,4,1,5,1,40,1
1,1,1,1,5,1558.0,5,3,4,5,1,20,0
2,2,1,0,1,2475.0,1,5,4,1,2,29,0
5,5,2,0,5,563.0,5,3,1,5,2,25,1
4,5,0,0,5,3519.0,4,5,5,3,5,61,1
3,4,0,0,4,1482.0,3,4,4,4,2,63,0
2,2,0,0,5,345.0,5,2,5,5,2,64,0
3,3,1,1,2,283.0,2,3,3,2,3,12,0
0,1,1,1,3,926.0,3,5,5,3,0,33,0
0,0,0,0,4,432.0,4,2,5,4,0,30,1
4,3,1,1,3,409.0,3,3,3,1,3,43,0
4,4,0,0,2,89.0,3,2,2,3,3,39,0
4,4,2,1,5,565.0,5,4,3,5,4,40,0
5,4,0,0,2,2611.0,4,3,2,4,4,39,1
5,4,0,0,3,967.0,3,3,4,3,5,30,1
3,3,1,1,4,1024.0,4,2,5,4,3,31,0
4,1,0,0,4,1940.0,5,4,4,4,1,41,1
4,3,0,0,4,3234.0,4,4,4,5,3,46,1
5,3,0,0,4,2059.0,4,4,4,3,4,60,1
2,2,1,0,5,491.0,5,1,5,5,2,13,0
5,5,0,0,2,429.0,2,5,5,2,5,38,1
4,3,0,0,3,3726.5,4,3,3,4,1,76,0
5,5,1,0,2,1283.0,2,4,5,2,5,25,1
0,1,1,1,5,86.0,5,2,3,5,0,8,0
1,1,0,0,1,1999.0,1,4,1,1,3,29,0
2,1,0,0,1,808.0,1,1,1,2,4,49,0
4,4,1,0,4,375.0,4,2,1,4,3,77,1
4,4,0,0,4,2561.0,4,2,3,4,4,29,1
5,1,0,0,5,1946.0,5,3,3,5,3,31,1
4,4,1,1,1,102.0,1,3,1,1,4,21,0
4,4,0,0,3,3017.0,5,3,3,5,3,46,1
1,1,1,1,4,414.0,4,5,5,4,1,41,0
4,1,0,0,2,3098.0,5,2,2,4,1,55,1
2,2,0,0,2,1372.0,2,5,3,2,2,23,0
2,2,1,1,4,1056.0,4,1,5,4,2,13,0
3,3,1,1,3,1014.0,2,1,4,3,3,52,0
2,2,0,0,2,491.0,2,4,2,2,2,32,0
0,3,1,1,5,109.0,5,3,4,5,0,24,0
4,4,0,1,4,1521.0,4,4,4,4,4,34,1
4,3,1,1,3,2288.0,1,5,1,3,4,9,0
2,2,1,0,1,729.0,1,2,4,1,2,57,0
3,3,1,0,2,432.0,2,5,5,2,3,28,0
3,3,1,1,2,641.0,2,5,3,2,3,57,0
4,2,0,0,2,2763.0,3,2,2,2,3,51,0
4,4,1,0,4,821.0,4,4,5,4,5,38,1
1,1,0,0,2,473.0,5,2,4,2,1,26,0
2,2,1,1,5,861.0,3,2,5,4,2,68,0
3,2,1,1,5,1139.0,2,2,5,2,2,51,0
3,5,0,0,4,1947.0,4,4,4,5,5,55,1
2,2,0,0,5,2456.0,2,5,3,2,2,41,1
5,5,0,0,4,1781.0,5,5,4,3,5,44,1
2,2,1,0,4,283.0,1,3,4,4,2,23,0
4,3,1,1,4,1739.0,4,4,4,4,4,29,0
4,2,0,0,4,528.0,5,4,4,4,2,56,1
3,3,0,0,2,200.0,2,3,5,2,3,30,0
5,3,0,0,5,1945.0,4,5,5,4,3,52,1
1,1,0,0,1,2586.0,1,4,1,1,3,59,0
2,2,1,1,5,192.0,3,3,3,5,2,28,0
4,2,0,0,4,609.0,5,4,4,5,2,75,1
4,5,0,0,4,2420.0,5,4,4,4,5,50,1
2,2,1,0,2,406.0,2,2,3,2,2,27,0
4,4,1,1,5,1674.0,5,1,4,5,4,30,1
4,2,0,0,2,258.0,3,2,2,1,5,43,0
2,2,1,1,3,862.0,3,3,3,3,2,18,0
5,5,0,0,3,1589.0,3,2,3,3,5,22,1
2,3,1,1,1,583.0,1,4,3,1,2,69,0
3,3,0,0,5,3726.5,5,4,5,1,3,51,1
1,1,1,1,4,895.0,1,1,4,1,1,45,0
2,2,1,0,2,526.0,2,5,4,2,2,30,0
4,3,0,0,4,2350.0,5,4,4,3,3,53,1
2,2,0,0,2,919.0,2,2,3,2,2,35,0
4,2,0,0,5,997.0,4,5,5,3,2,46,1
3,3,1,1,2,1065.0,2,2,3,2,3,39,0
4,4,0,0,3,416.0,3,3,4,3,4,32,0
4,3,0,0,4,765.0,4,4,4,5,3,57,1
4,5,1,0,4,666.0,4,4,5,4,4,23,1
5,5,0,0,4,1045.0,4,5,4,4,5,50,1
3,4,0,0,5,2139.0,4,5,5,4,4,49,1
2,2,1,1,5,1121.0,1,3,5,5,2,42,0
3,3,2,0,3,813.0,3,5,4,3,3,41,0
2,2,1,1,1,1609.0,1,2,3,1,2,24,0
2,1,1,0,5,328.0,5,4,5,5,2,25,0
4,1,0,0,5,1021.0,4,5,5,4,1,48,1
2,2,1,0,4,1235.0,4,1,2,4,2,22,0
2,2,1,0,3,846.0,3,5,3,3,2,12,0
1,1,1,1,4,163.0,4,2,5,4,1,8,0
4,3,0,0,2,2235.0,4,2,2,5,3,50,1
4,4,1,1,2,715.0,2,3,5,2,4,11,1
3,3,1,1,4,475.0,4,1,3,4,3,51,0
2,3,1,1,4,187.0,2,0,4,1,0,42,0
4,4,1,1,3,1874.0,3,4,4,3,4,21,0
3,3,1,0,4,852.0,4,4,4,4,3,29,0
4,4,0,0,5,1482.0,3,5,5,1,4,35,1
4,5,0,0,5,2409.0,5,3,3,5,5,20,1
5,2,0,0,4,3370.0,5,4,4,5,3,57,1
3,3,1,1,2,1846.0,2,4,4,2,3,18,0
4,2,0,0,2,1671.0,4,3,2,4,2,51,1
3,3,1,1,5,356.0,5,1,4,5,3,43,0
2,2,1,0,3,408.0,3,1,3,3,1,59,0
2,2,1,1,3,1709.0,3,3,5,3,2,36,0
4,4,1,1,2,444.0,2,5,3,2,4,33,0
3,4,0,0,4,2530.0,3,3,4,1,5,34,0
5,4,1,1,3,2182.0,3,3,4,3,5,47,0
4,4,1,1,1,1481.0,1,1,1,1,4,16,1
3,3,0,0,4,148.0,2,4,4,4,3,37,1
4,4,1,1,4,821.0,4,5,3,4,4,34,0
4,4,1,0,4,1189.0,3,4,4,4,1,12,0
2,2,1,1,4,986.0,4,2,4,4,2,62,0
4,4,1,1,1,1009.0,1,4,5,1,4,36,1
3,3,1,1,3,1105.0,3,5,3,3,3,40,0
4,4,1,0,4,349.0,4,4,1,4,5,41,1
1,3,1,1,2,325.0,2,3,1,2,1,23,0
4,5,0,0,4,2293.0,5,4,4,4,5,51,1
5,4,0,0,5,2895.0,4,5,5,3,4,39,1
1,1,0,1,1,2442.0,1,4,4,1,1,13,0
4,4,0,0,5,2169.0,4,5,5,4,4,40,1
3,3,1,1,4,337.0,2,5,5,4,3,8,0
4,5,0,0,4,2474.0,4,2,4,4,5,31,1
4,5,1,0,5,867.0,4,5,3,5,4,9,1
2,2,2,0,2,667.0,2,3,2,2,4,49,0
5,4,1,0,4,271.0,4,4,4,4,1,45,1
0,1,0,0,3,2420.0,2,1,4,3,0,18,0
2,2,1,1,4,1709.0,3,3,4,2,3,51,0
4,2,0,0,2,1089.0,3,2,2,3,4,37,0
2,2,0,0,2,3418.0,2,1,3,2,2,9,0
4,5,0,0,5,342.0,5,5,5,4,5,55,1
4,2,2,1,3,1448.0,4,3,3,3,3,54,0
1,1,1,1,4,588.0,3,3,5,4,1,45,0
0,3,0,1,1,134.0,1,1,4,1,0,30,0
5,4,1,1,2,2342.0,2,4,5,2,5,8,0
4,2,2,0,2,290.0,4,2,2,3,5,77,0
3,3,0,1,3,853.0,3,4,3,3,3,7,0
5,4,1,0,4,102.0,4,1,5,4,5,37,1
5,2,1,1,2,1015.0,5,3,3,5,2,64,0
3,3,1,1,4,569.0,4,5,3,4,3,61,0
4,1,0,0,4,395.0,5,4,4,5,1,44,1
1,2,1,1,4,1023.0,4,5,2,4,1,18,0
2,2,0,0,2,577.0,2,1,4,2,5,30,0
4,3,0,0,4,197.0,4,4,4,4,3,40,1
4,2,0,0,4,2992.0,4,4,2,4,2,57,1
2,2,0,0,2,2454.0,3,2,2,1,4,52,0
3,3,1,1,5,337.0,5,2,4,5,3,23,0
2,2,1,1,3,1390.0,3,5,1,3,2,48,0
4,5,0,0,5,3726.5,5,5,5,5,5,42,1
2,2,1,0,1,228.0,1,3,3,1,2,20,0
3,3,1,0,5,252.0,5,4,4,5,3,49,0
3,3,1,1,5,483.0,5,5,5,5,3,33,0
2,2,1,0,2,1183.0,2,1,4,2,3,39,0
4,5,0,0,4,2195.0,4,5,3,4,5,28,1
1,1,1,1,1,1009.0,1,2,5,1,1,24,0
5,2,0,0,4,2484.0,4,4,4,4,2,33,1
2,2,1,1,2,190.0,2,4,3,2,2,29,0
1,3,1,1,3,479.0,3,3,3,2,3,54,0
5,3,0,1,4,806.0,4,3,4,4,3,42,0
2,2,1,1,4,197.0,4,3,4,4,2,8,0
4,1,0,0,4,3321.0,5,4,4,5,1,60,1
4,3,1,0,4,2602.0,4,4,5,4,3,15,0
4,4,1,0,4,508.0,4,2,2,4,1,37,1
4,4,1,1,1,957.0,4,5,3,1,4,18,1
1,1,1,0,1,846.0,1,2,1,1,1,58,0
4,2,0,0,5,2023.0,4,5,5,4,2,58,1
4,4,0,0,5,1961.0,4,5,5,3,4,59,1
4,3,0,0,4,2753.0,4,3,2,4,3,22,1
2,1,0,0,1,987.0,2,1,1,3,3,54,0
3,4,1,1,2,414.0,3,4,2,2,4,51,0
4,5,0,0,5,3016.0,5,5,5,4,5,53,1
3,3,1,0,3,944.0,3,4,2,3,3,44,0
4,3,2,1,3,223.0,4,3,3,3,3,65,0
4,4,1,1,3,374.0,3,4,5,3,4,55,0
4,4,0,0,5,447.0,4,5,5,3,4,53,1
4,1,0,0,4,925.0,2,4,4,1,1,50,1
4,0,0,0,1,2066.0,4,1,1,5,0,43,1
1,1,2,1,2,967.0,2,4,2,2,1,60,0
5,1,0,0,2,370.0,4,2,2,4,2,52,1
3,3,0,0,3,3396.0,3,1,3,3,4,27,0
3,3,1,1,3,125.0,3,3,1,3,3,61,0
4,4,2,1,3,483.0,3,3,2,3,4,51,0
4,4,1,0,4,451.0,4,4,4,4,5,42,1
5,3,1,1,5,862.0,5,4,5,3,4,43,0
5,0,0,0,2,192.0,4,2,2,4,0,54,1
4,4,1,0,4,425.0,4,3,3,4,1,56,1
4,3,1,0,5,323.0,4,4,3,5,4,25,0
5,5,1,0,5,1770.0,5,2,1,5,2,31,1
3,3,2,0,2,2917.0,3,4,5,3,2,8,0
2,3,1,0,5,764.0,5,2,4,5,2,37,0
0,0,0,0,1,1562.0,1,5,4,1,0,23,1
4,1,0,0,4,2234.0,4,4,4,4,1,57,1
3,3,1,0,3,762.0,3,1,3,3,5,42,0
4,3,1,1,3,859.0,5,3,3,5,3,64,0
5,5,0,0,4,2137.0,4,4,4,4,5,60,1
4,4,0,0,4,1752.0,4,2,1,4,1,18,0
5,4,0,0,5,338.0,4,5,5,4,4,59,1
4,4,2,1,3,574.0,3,1,3,3,4,66,0
5,1,0,0,4,859.0,4,4,4,5,1,56,1
2,2,1,0,5,458.0,5,4,4,5,2,34,0
2,0,0,0,3,192.0,1,3,3,2,0,43,1
2,2,1,1,5,355.0,5,4,2,5,2,41,0
4,4,0,0,4,2776.0,4,4,4,3,3,51,1
2,2,2,0,2,946.0,2,4,4,2,5,28,0
5,4,1,0,4,547.0,4,3,2,4,5,23,0
3,2,1,1,5,748.0,4,2,5,4,2,52,0
3,3,0,0,3,2048.0,3,4,4,3,2,26,0
1,1,1,0,1,500.0,1,5,4,1,2,52,0
3,3,1,1,5,937.0,5,5,4,5,3,30,0
3,3,1,1,5,2496.0,5,4,5,4,4,55,0
4,4,1,1,1,1197.0,1,5,5,1,4,67,0
2,2,0,0,2,3167.0,2,2,2,4,3,42,0
5,4,0,0,2,1440.0,5,2,2,3,4,55,1
4,5,0,0,5,825.0,4,5,5,4,4,54,1
3,3,1,0,4,399.0,3,4,4,4,3,47,0
2,2,1,1,1,300.0,1,4,3,1,2,48,0
4,4,1,1,5,1299.0,5,4,5,5,4,53,0
2,2,1,0,2,210.0,2,1,2,2,1,46,0
5,3,1,1,4,119.0,4,3,4,4,3,44,0
5,5,0,0,5,2849.0,4,5,5,3,5,49,1
2,2,1,1,4,862.0,4,3,3,4,2,9,0
5,5,2,0,5,837.0,1,5,5,2,3,46,1
3,4,0,0,5,1590.0,4,5,5,3,4,52,1
1,3,1,1,1,1750.0,1,4,3,1,3,9,0
4,5,0,0,4,937.0,5,4,4,5,5,50,1
3,3,1,1,3,551.0,2,5,2,3,3,67,0
2,2,2,0,2,530.0,2,3,3,2,3,55,0
5,1,0,0,5,302.0,4,5,5,5,1,60,1
2,2,0,0,2,2454.0,2,5,2,2,2,16,0
4,4,0,0,5,1056.0,2,5,5,1,4,54,1
1,1,1,0,1,189.0,1,1,1,2,4,54,0
5,5,1,0,5,163.0,5,1,4,5,2,36,1
2,2,0,0,5,1698.0,4,4,5,1,2,54,1
4,2,0,0,4,3726.5,4,4,4,4,2,49,1
1,1,1,1,3,86.0,3,2,1,3,1,38,0
5,3,0,0,5,3116.0,5,4,5,5,3,24,1
2,2,1,1,3,964.0,3,3,2,3,2,16,0
3,3,1,0,2,1095.0,4,3,2,4,2,61,0
2,2,0,0,2,3488.0,2,1,4,2,1,9,0
5,2,0,0,4,2489.0,4,4,4,5,2,69,1
4,2,0,0,2,3318.0,5,2,2,3,2,53,1
2,3,1,0,4,107.0,4,3,1,4,2,38,0
2,4,0,0,4,2610.0,4,4,4,2,4,38,1
4,3,0,0,5,1744.0,5,5,5,3,3,44,1
5,5,0,0,5,1732.0,4,5,5,4,5,44,1
1,1,1,1,2,396.0,5,4,4,2,1,68,0
4,4,0,0,4,2586.0,3,4,4,2,4,47,1
5,1,0,0,5,2798.0,5,4,5,5,1,22,1
1,1,1,0,3,451.0,3,4,2,3,1,20,0
2,2,1,0,2,689.0,2,1,4,2,2,49,0
3,3,1,0,3,846.0,3,3,3,4,1,45,0
2,2,1,0,2,1196.0,2,4,2,2,2,18,0
5,5,1,0,2,125.0,2,5,2,2,5,23,1
4,3,1,1,5,404.0,4,3,5,5,3,54,0
3,4,0,0,4,2723.0,2,4,4,5,4,46,1
4,3,0,0,4,501.0,5,4,4,4,3,38,1
4,4,1,0,4,705.0,4,3,1,4,1,30,1
2,2,1,0,2,306.0,2,1,3,2,5,38,0
4,1,0,0,4,1917.0,4,3,5,4,1,25,1
5,4,0,0,5,1400.0,5,4,3,5,4,32,1
4,4,1,1,2,692.0,1,4,3,2,4,30,0
1,1,0,0,1,2419.0,1,1,3,1,5,24,0
2,2,1,0,3,1171.0,3,4,1,3,2,47,0
2,2,1,1,1,544.0,1,4,4,1,2,36,0
4,3,0,0,4,2355.0,4,4,4,5,5,52,1
4,0,0,0,4,3726.5,5,4,4,4,0,47,1
3,3,1,1,3,667.0,3,4,3,3,2,57,0
2,2,1,1,4,528.0,4,4,3,4,2,57,0
4,2,0,0,2,3045.0,3,2,2,3,2,35,0
5,5,0,0,1,271.0,1,3,3,1,5,21,1
3,3,2,1,3,1076.0,3,2,3,3,3,63,0
2,2,0,0,2,541.0,2,3,4,2,2,50,0
2,2,1,0,5,828.0,5,3,4,5,2,36,0
2,2,1,1,5,319.0,5,2,4,5,2,51,0
2,2,1,1,5,631.0,5,4,3,5,2,37,0
4,4,1,0,5,667.0,5,5,5,5,4,38,0
3,1,1,1,1,461.0,4,1,1,4,1,48,0
3,3,0,0,3,2401.0,4,3,3,3,2,39,0
2,4,0,1,3,280.0,3,4,3,4,4,60,0
1,1,1,1,4,989.0,4,5,2,4,1,55,0
4,4,0,0,4,2829.0,4,4,3,4,1,29,1
5,1,0,0,4,201.0,5,4,4,5,1,47,1
1,1,0,0,4,1212.0,4,5,4,4,0,71,0
4,4,1,0,5,992.0,5,1,3,5,4,44,0
4,3,0,0,4,1563.0,4,1,1,4,3,27,1
1,1,1,0,3,871.0,3,3,2,3,1,38,0
5,5,0,0,2,496.0,2,3,2,2,5,24,1
4,5,1,1,4,733.0,4,1,4,4,4,9,1
4,3,0,0,3,2545.0,5,2,3,3,3,42,1
1,1,1,1,5,781.0,3,5,3,5,1,13,0
4,4,1,0,4,481.0,4,3,2,4,1,43,1
1,1,1,1,1,785.0,1,5,4,1,1,20,0
4,3,0,0,4,3726.5,5,4,4,5,3,35,1
5,3,1,1,3,159.0,4,3,3,3,3,69,0
5,5,1,0,5,529.0,5,4,3,5,3,46,1
1,1,1,0,3,672.0,1,5,4,3,1,39,0
1,1,1,0,1,1182.0,1,2,2,1,5,33,0
4,4,1,1,4,680.0,4,2,4,4,4,12,0
2,1,0,0,1,2775.0,2,1,1,3,2,54,0
3,3,1,0,3,259.0,3,2,1,3,3,23,0
4,2,0,0,4,1005.0,4,3,3,4,2,22,1
4,4,1,0,5,612.0,5,2,4,5,4,19,1
5,5,0,0,5,3439.0,4,5,5,5,5,48,1
4,4,1,1,5,222.0,5,5,4,5,4,11,1
4,4,1,0,4,695.0,2,4,4,5,4,49,1
1,5,1,0,5,190.0,2,5,5,4,2,43,1
5,3,0,0,5,2300.0,5,4,5,5,3,32,1
4,2,1,0,2,125.0,4,2,2,4,2,56,0
2,2,1,1,5,680.0,5,3,3,5,2,37,0
5,5,0,0,3,258.0,2,5,5,3,5,24,1
3,3,0,0,3,2567.0,3,1,3,3,5,16,0
